Order_ID,Customer_ID,Category,Product_Price,Discount,Delivery_Days,Customer_Rating,Returned,Discount_Group,Delivery_Group,Price_Outlier
ORD101449,CUST1173,Sports,1609.5,34.1,7.0,4.5,No,31-40,7-8 Days,False
ORD101450,CUST1741,Home & Kitchen,14150.85,20.0,6.0,4.5,No,11-20,5-6 Days,False
ORD101451,CUST1173,Fashion,6808.22,29.9,12.0,3.8,Yes,21-30,9+ Days,False
ORD101452,CUST1259,Home & Kitchen,24923.75,32.2,6.0,2.4,Yes,31-40,5-6 Days,False
ORD101453,CUST1365,Sports,6853.91,9.9,8.0,3.0,No,0-10,7-8 Days,False
ORD101454,CUST1395,Home & Kitchen,8551.23,27.5,7.0,4.4,No,21-30,7-8 Days,False
ORD101455,CUST1009,Electronics,54865.93,0.0,7.0,2.6,No,0-10,7-8 Days,True
ORD101456,CUST1260,Sports,3434.76,32.2,8.0,3.2,No,31-40,7-8 Days,False
ORD101457,CUST1113,Home & Kitchen,15693.38,34.9,7.0,3.3,No,31-40,7-8 Days,False
ORD101458,CUST1719,Home & Kitchen,10618.29,36.2,6.0,3.6,No,31-40,5-6 Days,False
ORD101459,CUST1475,Electronics,7259.53,19.1,3.0,3.5,No,11-20,3-4 Days,False
ORD101460,CUST1479,Home & Kitchen,9204.38,29.6,4.0,3.8,No,21-30,3-4 Days,False
ORD101461,CUST1178,Fashion,2489.21,46.4,3.0,2.9,Yes,41+,3-4 Days,False
ORD101462,CUST1848,Home & Kitchen,17403.41,46.2,5.0,3.1,No,41+,5-6 Days,False
ORD101463,CUST1504,Electronics,57183.48,24.6,7.0,5.0,Yes,21-30,7-8 Days,True
ORD101464,CUST1736,Home & Kitchen,7286.74,27.1,3.0,4.9,Yes,21-30,3-4 Days,False
ORD101465,CUST1482,Sports,12303.96,41.7,7.0,4.2,No,41+,7-8 Days,False
ORD101466,CUST1646,Electronics,8044.79,2.5,7.0,4.3,Yes,0-10,7-8 Days,False
ORD101467,CUST1428,Sports,8395.13,20.2,8.0,4.0,Yes,21-30,7-8 Days,False
ORD101468,CUST1517,Fashion,1029.13,45.0,6.0,3.7,Yes,41+,5-6 Days,False
ORD101469,CUST1185,Sports,14056.67,39.6,3.0,3.1,No,31-40,3-4 Days,False
ORD101470,CUST1984,Beauty,4668.2,30.5,3.0,4.9,No,31-40,3-4 Days,False
ORD101471,CUST1817,Home & Kitchen,16722.39,2.4,8.0,5.0,No,0-10,7-8 Days,False
ORD101472,CUST1595,Beauty,4996.21,24.3,4.0,3.3,No,21-30,3-4 Days,False
ORD101473,CUST1734,Sports,9959.53,16.2,9.0,4.7,No,11-20,9+ Days,False
ORD101474,CUST1716,Fashion,7767.08,30.0,4.0,3.4,Yes,21-30,3-4 Days,False
ORD101475,CUST1581,Fashion,5854.68,12.9,4.0,3.1,No,11-20,3-4 Days,False
ORD101476,CUST1924,Home & Kitchen,23176.74,9.6,7.0,3.4,No,0-10,7-8 Days,False
ORD101477,CUST1376,Beauty,3247.65,0.0,7.0,3.5,No,0-10,7-8 Days,False
ORD101478,CUST1679,Beauty,967.27,43.3,5.0,4.3,No,41+,5-6 Days,False
ORD101479,CUST1930,Beauty,3310.61,19.0,6.0,3.4,No,11-20,5-6 Days,False
ORD101480,CUST1446,Fashion,1451.55,27.4,8.0,4.5,Yes,21-30,7-8 Days,False
ORD101481,CUST1012,Beauty,3677.21,25.0,6.0,3.2,Yes,21-30,5-6 Days,False
ORD101482,CUST1983,Electronics,31537.12,9.0,6.0,3.7,No,0-10,5-6 Days,False
ORD101483,CUST1197,Home & Kitchen,15866.32,6.1,6.0,2.9,No,0-10,5-6 Days,False
ORD101484,CUST1566,Electronics,5552.58,9.9,5.0,2.7,No,0-10,5-6 Days,False
ORD101485,CUST1872,Fashion,1961.3,14.2,7.0,4.1,No,11-20,7-8 Days,False
ORD101486,CUST1485,Fashion,4184.98,30.5,3.0,3.9,Yes,31-40,3-4 Days,False
ORD101487,CUST1336,Fashion,7628.78,13.1,5.0,3.4,No,11-20,5-6 Days,False
ORD101488,CUST1329,Home & Kitchen,10083.34,51.2,6.0,3.0,Yes,41+,5-6 Days,False
ORD101489,CUST1737,Fashion,3682.79,40.4,8.0,2.8,No,41+,7-8 Days,False
ORD101490,CUST1677,Fashion,5860.22,37.1,4.0,4.1,No,31-40,3-4 Days,False
ORD101491,CUST1417,Fashion,5028.45,23.2,10.0,3.2,No,21-30,9+ Days,False
ORD101492,CUST1689,Fashion,2741.95,47.7,3.0,5.0,No,41+,3-4 Days,False
ORD101493,CUST1513,Fashion,3581.12,21.7,4.0,3.9,No,21-30,3-4 Days,False
ORD101494,CUST1687,Electronics,16973.49,24.5,7.0,4.2,Yes,21-30,7-8 Days,False
ORD101495,CUST1677,Home & Kitchen,24177.72,27.5,6.0,4.9,No,21-30,5-6 Days,False
ORD101496,CUST1137,Home & Kitchen,3961.35,35.5,8.0,3.1,No,31-40,7-8 Days,False
ORD101497,CUST1274,Home & Kitchen,9798.45,34.6,3.0,4.1,No,31-40,3-4 Days,False
ORD101498,CUST1358,Fashion,693.79,17.9,9.0,4.2,No,11-20,9+ Days,False
ORD101499,CUST1853,Fashion,2163.35,17.0,8.0,3.4,No,11-20,7-8 Days,False
ORD101500,CUST1684,Sports,11860.74,34.6,3.0,2.5,No,31-40,3-4 Days,False
ORD101501,CUST1462,Home & Kitchen,5668.44,35.7,7.0,2.1,Yes,31-40,7-8 Days,False
ORD101502,CUST1231,Fashion,1100.48,19.1,4.0,3.1,No,11-20,3-4 Days,False
ORD101503,CUST1231,Electronics,31094.92,1.2,5.0,4.7,No,0-10,5-6 Days,False
ORD101504,CUST1115,Fashion,574.77,21.9,6.0,3.1,No,21-30,5-6 Days,False
ORD101505,CUST1710,Fashion,1135.75,34.4,5.0,4.5,No,31-40,5-6 Days,False
ORD101506,CUST1831,Fashion,6557.19,52.1,7.0,3.2,No,41+,7-8 Days,False
ORD101507,CUST1515,Home & Kitchen,19469.65,7.0,6.0,3.8,Yes,0-10,5-6 Days,False
ORD101508,CUST1112,Home & Kitchen,22946.36,18.6,7.0,4.2,No,11-20,7-8 Days,False
ORD101509,CUST1146,Home & Kitchen,21479.27,19.2,4.0,4.6,No,11-20,3-4 Days,False
ORD101510,CUST1933,Beauty,4194.1,45.3,5.0,3.4,No,41+,5-6 Days,False
ORD101511,CUST1788,Beauty,598.3,24.5,4.0,3.3,No,21-30,3-4 Days,False
ORD101512,CUST1349,Beauty,4762.24,11.4,5.0,2.2,Yes,11-20,5-6 Days,False
ORD101513,CUST1036,Sports,12790.8,33.4,5.0,3.4,Yes,31-40,5-6 Days,False
ORD101514,CUST1208,Electronics,48949.52,18.9,6.0,5.0,No,11-20,5-6 Days,True
ORD101515,CUST1004,Electronics,32966.35,6.6,5.0,3.6,No,0-10,5-6 Days,False
ORD101516,CUST1120,Electronics,17809.6,11.6,7.0,2.6,No,11-20,7-8 Days,False
ORD101517,CUST1109,Home & Kitchen,21256.99,51.0,6.0,3.7,No,41+,5-6 Days,False
ORD101518,CUST1078,Sports,11098.43,30.8,8.0,4.4,Yes,31-40,7-8 Days,False
ORD101519,CUST1529,Fashion,7855.71,26.6,6.0,3.3,Yes,21-30,5-6 Days,False
ORD101520,CUST1739,Sports,2926.4,21.3,6.0,2.9,No,21-30,5-6 Days,False
ORD101521,CUST1697,Electronics,17411.55,29.4,7.0,5.0,No,21-30,7-8 Days,False
ORD101522,CUST1739,Sports,3728.71,29.2,4.0,4.1,No,21-30,3-4 Days,False
ORD101523,CUST1049,Fashion,6444.05,29.4,8.0,5.0,No,21-30,7-8 Days,False
ORD101524,CUST1109,Electronics,15279.9,26.7,7.0,3.5,No,21-30,7-8 Days,False
ORD101525,CUST1480,Fashion,999.95,38.0,8.0,5.0,No,31-40,7-8 Days,False
ORD101526,CUST1693,Fashion,7989.21,25.3,8.0,4.5,No,21-30,7-8 Days,False
ORD101527,CUST1372,Fashion,686.13,10.3,6.0,4.2,No,11-20,5-6 Days,False
ORD101528,CUST1522,Fashion,6764.33,15.8,6.0,2.8,Yes,11-20,5-6 Days,False
ORD101529,CUST1925,Beauty,2382.59,0.0,6.0,3.2,No,0-10,5-6 Days,False
ORD101530,CUST1376,Home & Kitchen,21167.09,55.4,8.0,4.2,No,41+,7-8 Days,False
ORD101531,CUST1123,Fashion,4659.65,37.9,4.0,3.5,No,31-40,3-4 Days,False
ORD101532,CUST1588,Home & Kitchen,22619.48,12.5,7.0,4.1,No,11-20,7-8 Days,False
ORD101533,CUST1635,Beauty,5579.3,20.8,7.0,3.4,No,21-30,7-8 Days,False
ORD101534,CUST1649,Fashion,568.24,15.4,4.0,4.1,No,11-20,3-4 Days,False
ORD101535,CUST1090,Fashion,1065.59,48.1,9.0,3.3,Yes,41+,9+ Days,False
ORD101536,CUST1149,Electronics,18769.73,3.7,8.0,4.2,No,0-10,7-8 Days,False
ORD101537,CUST1001,Electronics,41812.35,26.7,4.0,3.0,Yes,21-30,3-4 Days,True
ORD101538,CUST1420,Home & Kitchen,22296.19,23.4,5.0,3.5,No,21-30,5-6 Days,False
ORD101539,CUST1723,Electronics,30296.81,37.4,3.0,3.6,Yes,31-40,3-4 Days,False
ORD101540,CUST1518,Home & Kitchen,15488.75,23.4,5.0,3.1,No,21-30,5-6 Days,False
ORD101541,CUST1367,Beauty,1374.45,0.0,4.0,3.3,No,0-10,3-4 Days,False
ORD101542,CUST1146,Electronics,49273.18,21.2,6.0,4.0,No,21-30,5-6 Days,True
ORD101543,CUST1613,Home & Kitchen,24209.34,10.4,7.0,4.4,Yes,11-20,7-8 Days,False
ORD101544,CUST1712,Fashion,2514.49,26.2,7.0,4.0,Yes,21-30,7-8 Days,False
ORD101545,CUST1907,Sports,7776.01,46.5,5.0,4.2,No,41+,5-6 Days,False
ORD101546,CUST1837,Fashion,1145.87,0.0,5.0,3.9,Yes,0-10,5-6 Days,False
ORD101547,CUST1917,Beauty,3487.08,13.0,6.0,3.2,No,11-20,5-6 Days,False
ORD101548,CUST1232,Home & Kitchen,12967.36,16.7,9.0,2.4,Yes,11-20,9+ Days,False
ORD101549,CUST1619,Electronics,12944.01,19.3,6.0,3.4,No,11-20,5-6 Days,False
ORD101550,CUST1469,Home & Kitchen,11498.0,36.1,9.0,3.7,No,31-40,9+ Days,False
ORD101551,CUST1212,Sports,5477.7,22.4,3.0,3.3,No,21-30,3-4 Days,False
ORD101552,CUST1106,Home & Kitchen,13428.31,31.2,8.0,5.0,No,31-40,7-8 Days,False
ORD101553,CUST1265,Beauty,3638.23,15.6,12.0,4.0,No,11-20,9+ Days,False
ORD101554,CUST1258,Sports,821.49,28.4,5.0,3.7,No,21-30,5-6 Days,False
ORD101555,CUST1625,Fashion,6207.54,36.7,7.0,4.2,Yes,31-40,7-8 Days,False
ORD101556,CUST1644,Electronics,44215.79,14.0,4.0,5.0,No,11-20,3-4 Days,True
ORD101557,CUST1346,Home & Kitchen,9664.13,36.7,4.0,3.6,No,31-40,3-4 Days,False
ORD101558,CUST1780,Fashion,897.02,25.8,2.0,3.0,Yes,21-30,0-2 Days,False
ORD101559,CUST1211,Beauty,4603.12,40.7,4.0,4.1,No,41+,3-4 Days,False
ORD101560,CUST1083,Sports,14359.0,22.0,7.0,2.9,Yes,21-30,7-8 Days,False
ORD101561,CUST1083,Fashion,2301.14,30.7,4.0,3.0,No,31-40,3-4 Days,False
ORD101562,CUST1762,Fashion,2926.43,24.4,3.0,4.9,No,21-30,3-4 Days,False
ORD101563,CUST1349,Beauty,1347.73,23.6,7.0,4.8,No,21-30,7-8 Days,False
ORD101564,CUST1295,Fashion,4827.02,28.9,5.0,4.3,No,21-30,5-6 Days,False
ORD101565,CUST1749,Beauty,1182.6,33.1,4.0,4.1,No,31-40,3-4 Days,False
ORD101566,CUST1188,Fashion,3171.45,6.3,7.0,2.8,No,0-10,7-8 Days,False
ORD101567,CUST1418,Home & Kitchen,17667.71,46.5,3.0,3.2,Yes,41+,3-4 Days,False
ORD101568,CUST1827,Electronics,35806.38,0.0,4.0,4.9,Yes,0-10,3-4 Days,True
ORD101569,CUST1896,Home & Kitchen,10152.39,14.7,11.0,3.4,No,11-20,9+ Days,False
ORD101570,CUST1584,Fashion,3651.87,23.6,8.0,3.2,No,21-30,7-8 Days,False
ORD101571,CUST1902,Home & Kitchen,14403.08,31.2,5.0,3.6,No,31-40,5-6 Days,False
ORD101572,CUST1928,Electronics,5322.56,48.6,2.0,4.3,Yes,41+,0-2 Days,False
ORD101573,CUST1284,Beauty,747.51,0.0,4.0,3.6,No,0-10,3-4 Days,False
ORD101574,CUST1331,Sports,13301.99,17.4,8.0,3.7,No,11-20,7-8 Days,False
ORD101575,CUST1476,Electronics,9283.34,0.0,8.0,2.1,No,0-10,7-8 Days,False
ORD101576,CUST1766,Electronics,43874.2,25.5,4.0,3.7,Yes,21-30,3-4 Days,True
ORD101577,CUST1480,Electronics,55602.1,29.1,8.0,4.6,No,21-30,7-8 Days,True
ORD101578,CUST1041,Home & Kitchen,7350.54,48.9,3.0,3.7,No,41+,3-4 Days,False
ORD101579,CUST1072,Home & Kitchen,9765.89,26.8,6.0,5.0,No,21-30,5-6 Days,False
ORD101580,CUST1980,Home & Kitchen,14567.9,40.7,3.0,3.2,Yes,41+,3-4 Days,False
ORD101581,CUST1600,Fashion,7112.82,33.8,5.0,3.4,Yes,31-40,5-6 Days,False
ORD101582,CUST1756,Fashion,7564.29,18.5,6.0,3.3,No,11-20,5-6 Days,False
ORD101583,CUST1923,Home & Kitchen,18697.43,3.9,4.0,3.2,No,0-10,3-4 Days,False
ORD101584,CUST1495,Fashion,1149.65,29.1,5.0,4.2,No,21-30,5-6 Days,False
ORD101585,CUST1309,Sports,10268.9,2.6,6.0,3.6,No,0-10,5-6 Days,False
ORD101586,CUST1379,Electronics,27566.7,44.4,3.0,5.0,No,41+,3-4 Days,False
ORD101587,CUST1267,Home & Kitchen,12190.96,22.6,6.0,4.0,No,21-30,5-6 Days,False
ORD101588,CUST1239,Fashion,868.61,42.9,7.0,3.1,Yes,41+,7-8 Days,False
ORD101589,CUST1599,Fashion,1932.97,17.8,3.0,3.0,No,11-20,3-4 Days,False
ORD101590,CUST1662,Beauty,4805.93,29.0,6.0,5.0,No,21-30,5-6 Days,False
ORD101591,CUST1005,Home & Kitchen,11785.8,28.1,6.0,4.0,No,21-30,5-6 Days,False
ORD101592,CUST1112,Sports,5013.77,24.3,8.0,4.8,No,21-30,7-8 Days,False
ORD101593,CUST1930,Electronics,26121.05,18.5,9.0,3.9,No,11-20,9+ Days,False
ORD101594,CUST1318,Electronics,51991.97,30.9,8.0,3.8,No,31-40,7-8 Days,True
ORD101595,CUST1671,Beauty,4569.29,11.1,5.0,4.9,No,11-20,5-6 Days,False
ORD101596,CUST1047,Home & Kitchen,7390.03,6.9,8.0,4.1,No,0-10,7-8 Days,False
ORD101597,CUST1293,Fashion,1381.26,43.6,7.0,4.1,No,41+,7-8 Days,False
ORD101598,CUST1367,Electronics,18859.9,35.9,8.0,3.5,No,31-40,7-8 Days,False
ORD101599,CUST1026,Electronics,55641.6,26.0,6.0,4.5,No,21-30,5-6 Days,True
ORD101600,CUST1215,Sports,9016.72,50.0,6.0,3.7,No,41+,5-6 Days,False
ORD101601,CUST1299,Electronics,34341.41,21.0,6.0,3.4,No,21-30,5-6 Days,True
ORD101602,CUST1061,Fashion,4972.95,44.8,8.0,5.0,No,41+,7-8 Days,False
ORD101603,CUST1422,Fashion,3245.21,27.6,6.0,3.6,Yes,21-30,5-6 Days,False
ORD101604,CUST1998,Fashion,6553.3,9.6,3.0,3.2,Yes,0-10,3-4 Days,False
ORD101605,CUST1384,Electronics,33780.74,52.7,5.0,4.7,Yes,41+,5-6 Days,False
ORD101606,CUST1416,Home & Kitchen,3625.3,39.9,8.0,4.3,Yes,31-40,7-8 Days,False
ORD101607,CUST1837,Electronics,12098.58,23.2,8.0,3.3,No,21-30,7-8 Days,False
ORD101608,CUST1958,Beauty,3360.1,35.9,7.0,3.7,Yes,31-40,7-8 Days,False
ORD101609,CUST1894,Fashion,7524.28,18.9,4.0,4.3,No,11-20,3-4 Days,False
ORD101610,CUST1639,Home & Kitchen,8262.12,37.4,2.0,4.0,Yes,31-40,0-2 Days,False
ORD101611,CUST1921,Sports,13134.44,0.0,5.0,4.4,No,0-10,5-6 Days,False
ORD101612,CUST1801,Home & Kitchen,19291.11,9.7,10.0,3.8,No,0-10,9+ Days,False
ORD101613,CUST1756,Home & Kitchen,6797.06,39.7,6.0,4.5,No,31-40,5-6 Days,False
ORD101614,CUST1576,Fashion,772.56,21.3,5.0,3.6,No,21-30,5-6 Days,False
ORD101615,CUST1967,Fashion,1263.85,28.1,5.0,3.3,Yes,21-30,5-6 Days,False
ORD101616,CUST1400,Home & Kitchen,18429.55,4.8,8.0,4.6,No,0-10,7-8 Days,False
ORD101617,CUST1177,Sports,3555.28,52.7,5.0,4.0,No,41+,5-6 Days,False
ORD101618,CUST1093,Home & Kitchen,9784.76,42.9,7.0,4.3,No,41+,7-8 Days,False
ORD101619,CUST1508,Home & Kitchen,12941.12,22.0,3.0,4.8,No,21-30,3-4 Days,False
ORD101620,CUST1635,Beauty,4435.17,18.9,8.0,3.3,No,11-20,7-8 Days,False
ORD101621,CUST1527,Fashion,1349.23,40.4,4.0,4.2,No,41+,3-4 Days,False
ORD101622,CUST1276,Electronics,27350.15,54.7,4.0,5.0,No,41+,3-4 Days,False
ORD101623,CUST1534,Home & Kitchen,12538.76,39.3,7.0,3.7,No,31-40,7-8 Days,False
ORD101624,CUST1778,Sports,8433.83,57.6,5.0,2.8,No,41+,5-6 Days,False
ORD101625,CUST1968,Electronics,50009.84,11.2,8.0,4.5,No,11-20,7-8 Days,True
ORD101626,CUST1183,Home & Kitchen,4954.61,12.7,7.0,2.5,No,11-20,7-8 Days,False
ORD101627,CUST1864,Electronics,49430.73,7.2,9.0,2.9,No,0-10,9+ Days,True
ORD101628,CUST1412,Home & Kitchen,17567.66,31.6,4.0,3.8,No,31-40,3-4 Days,False
ORD101629,CUST1649,Electronics,35572.89,27.6,6.0,3.8,No,21-30,5-6 Days,True
ORD101630,CUST1031,Fashion,5746.46,22.7,7.0,4.0,Yes,21-30,7-8 Days,False
ORD101631,CUST1215,Beauty,2648.5,37.1,4.0,5.0,No,31-40,3-4 Days,False
ORD101632,CUST1979,Fashion,1537.98,43.5,5.0,3.9,No,41+,5-6 Days,False
ORD101633,CUST1352,Home & Kitchen,16911.52,2.1,9.0,3.3,No,0-10,9+ Days,False
ORD101634,CUST1842,Beauty,3290.63,16.0,5.0,3.3,No,11-20,5-6 Days,False
ORD101635,CUST1212,Sports,9843.06,37.3,5.0,3.4,No,31-40,5-6 Days,False
ORD101636,CUST1739,Fashion,3034.99,18.0,5.0,2.8,No,11-20,5-6 Days,False
ORD101637,CUST1185,Fashion,7301.5,13.0,5.0,4.2,No,11-20,5-6 Days,False
ORD101638,CUST1927,Electronics,37305.34,40.3,9.0,4.0,No,41+,9+ Days,True
ORD101639,CUST1587,Sports,1921.26,5.7,8.0,4.2,No,0-10,7-8 Days,False
ORD101640,CUST1171,Sports,7132.2,20.5,8.0,4.4,No,21-30,7-8 Days,False
ORD101641,CUST1232,Home & Kitchen,19103.82,29.9,6.0,4.3,No,21-30,5-6 Days,False
ORD101642,CUST1074,Beauty,4826.57,16.4,8.0,2.7,No,11-20,7-8 Days,False
ORD101643,CUST1253,Home & Kitchen,12769.25,36.7,5.0,3.6,No,31-40,5-6 Days,False
ORD101644,CUST1905,Home & Kitchen,22452.89,16.5,8.0,3.6,No,11-20,7-8 Days,False
ORD101645,CUST1298,Electronics,19721.76,46.1,3.0,4.9,No,41+,3-4 Days,False
ORD101646,CUST1074,Beauty,2640.41,23.1,3.0,3.8,No,21-30,3-4 Days,False
ORD101647,CUST1434,Electronics,54422.83,35.1,6.0,3.5,No,31-40,5-6 Days,True
ORD101648,CUST1933,Beauty,5408.66,36.2,6.0,3.0,No,31-40,5-6 Days,False
ORD101649,CUST1741,Beauty,4208.56,15.6,9.0,3.9,No,11-20,9+ Days,False
ORD101650,CUST1199,Beauty,5196.19,0.0,7.0,3.5,No,0-10,7-8 Days,False
ORD101651,CUST1724,Electronics,9882.53,30.4,6.0,3.7,Yes,31-40,5-6 Days,False
ORD101652,CUST1084,Fashion,6987.46,26.1,9.0,4.8,No,21-30,9+ Days,False
ORD101653,CUST1712,Fashion,2904.65,33.3,6.0,4.0,No,31-40,5-6 Days,False
ORD101654,CUST1657,Fashion,1837.49,21.6,8.0,3.4,No,21-30,7-8 Days,False
ORD101655,CUST1998,Electronics,18165.34,18.5,5.0,3.3,No,11-20,5-6 Days,False
ORD101656,CUST1217,Sports,6676.95,55.1,8.0,2.7,No,41+,7-8 Days,False
ORD101657,CUST1461,Home & Kitchen,6878.85,2.9,7.0,4.2,No,0-10,7-8 Days,False
ORD101658,CUST1237,Fashion,2904.26,36.0,6.0,4.0,Yes,31-40,5-6 Days,False
ORD101659,CUST1461,Fashion,1512.34,16.4,4.0,4.3,Yes,11-20,3-4 Days,False
ORD101660,CUST1944,Fashion,2721.33,20.0,6.0,3.8,Yes,11-20,5-6 Days,False
ORD101661,CUST1511,Home & Kitchen,14649.27,20.2,6.0,3.0,No,21-30,5-6 Days,False
ORD101662,CUST1258,Home & Kitchen,11492.86,12.9,5.0,3.8,No,11-20,5-6 Days,False
ORD101663,CUST1229,Sports,5658.08,33.6,2.0,4.7,No,31-40,0-2 Days,False
ORD101664,CUST1298,Fashion,6098.39,45.9,7.0,3.8,No,41+,7-8 Days,False
ORD101665,CUST1618,Sports,13477.19,32.1,7.0,5.0,No,31-40,7-8 Days,False
ORD101666,CUST1505,Sports,11522.09,26.6,8.0,4.0,No,21-30,7-8 Days,False
ORD101667,CUST1703,Electronics,23260.04,10.2,9.0,5.0,No,11-20,9+ Days,False
ORD101668,CUST1651,Sports,11345.52,32.8,8.0,5.0,No,31-40,7-8 Days,False
ORD101669,CUST1764,Electronics,13358.91,57.3,2.0,3.1,Yes,41+,0-2 Days,False
ORD101670,CUST1724,Beauty,1042.81,19.3,6.0,3.3,No,11-20,5-6 Days,False
ORD101671,CUST1639,Fashion,3092.2,19.4,5.0,3.4,No,11-20,5-6 Days,False
ORD101672,CUST1761,Sports,12250.14,16.6,9.0,2.4,No,11-20,9+ Days,False
ORD101673,CUST1440,Sports,4222.78,17.7,4.0,4.2,No,11-20,3-4 Days,False
ORD101674,CUST1585,Beauty,660.54,0.0,2.0,4.1,No,0-10,0-2 Days,False
ORD101675,CUST1173,Beauty,1050.74,31.1,3.0,4.0,No,31-40,3-4 Days,False
ORD101676,CUST1941,Fashion,6940.59,12.3,4.0,2.8,No,11-20,3-4 Days,False
ORD101677,CUST1669,Electronics,39858.08,0.8,8.0,5.0,No,0-10,7-8 Days,True
ORD101678,CUST1162,Fashion,2399.01,36.3,5.0,2.3,Yes,31-40,5-6 Days,False
ORD101679,CUST1453,Electronics,35541.27,8.8,8.0,2.7,No,0-10,7-8 Days,True
ORD101680,CUST1607,Home & Kitchen,13567.43,19.9,12.0,4.5,Yes,11-20,9+ Days,False
ORD101681,CUST1858,Fashion,5415.77,47.0,4.0,4.1,No,41+,3-4 Days,False
ORD101682,CUST1889,Sports,4034.58,3.9,8.0,3.3,No,0-10,7-8 Days,False
ORD101683,CUST1997,Home & Kitchen,21718.55,2.0,6.0,3.8,No,0-10,5-6 Days,False
ORD101684,CUST1748,Beauty,2063.4,29.0,10.0,3.9,No,21-30,9+ Days,False
ORD101685,CUST1020,Electronics,43177.24,42.2,6.0,4.7,No,41+,5-6 Days,True
ORD101686,CUST1072,Sports,930.58,1.4,8.0,2.8,No,0-10,7-8 Days,False
ORD101687,CUST1582,Sports,6029.0,31.1,5.0,4.0,No,31-40,5-6 Days,False
ORD101688,CUST1402,Fashion,3137.82,33.7,4.0,4.7,Yes,31-40,3-4 Days,False
ORD101689,CUST1712,Home & Kitchen,13952.32,0.0,6.0,3.0,No,0-10,5-6 Days,False
ORD101690,CUST1444,Beauty,714.6,37.0,5.0,3.8,No,31-40,5-6 Days,False
ORD101691,CUST1373,Electronics,48457.23,38.1,9.0,3.8,No,31-40,9+ Days,True
ORD101692,CUST1695,Home & Kitchen,6070.3,20.3,5.0,2.5,No,21-30,5-6 Days,False
ORD101693,CUST1308,Fashion,5577.78,43.8,4.0,4.0,No,41+,3-4 Days,False
ORD101694,CUST1537,Electronics,49176.67,42.0,6.0,4.1,No,41+,5-6 Days,True
ORD101695,CUST1578,Fashion,4714.08,26.5,3.0,5.0,No,21-30,3-4 Days,False
ORD101696,CUST1284,Electronics,45748.58,18.2,7.0,3.8,No,11-20,7-8 Days,True
ORD101697,CUST1490,Electronics,41402.32,10.4,7.0,4.2,No,11-20,7-8 Days,True
ORD101698,CUST1345,Electronics,24554.14,24.4,4.0,5.0,No,21-30,3-4 Days,False
ORD101699,CUST1276,Sports,12266.68,33.5,5.0,3.3,No,31-40,5-6 Days,False
ORD101700,CUST1326,Home & Kitchen,7931.77,20.1,6.0,2.9,No,21-30,5-6 Days,False
ORD101701,CUST1549,Sports,8868.34,0.0,8.0,3.9,No,0-10,7-8 Days,False
ORD101702,CUST1016,Fashion,6090.48,44.0,7.0,3.6,No,41+,7-8 Days,False
ORD101703,CUST1931,Fashion,3342.17,27.9,4.0,3.7,No,21-30,3-4 Days,False
ORD101704,CUST1183,Home & Kitchen,8126.98,19.3,7.0,3.5,No,11-20,7-8 Days,False
ORD101705,CUST1868,Fashion,3945.1,37.9,4.0,3.1,No,31-40,3-4 Days,False
ORD101706,CUST1768,Electronics,49987.99,47.9,7.0,4.5,No,41+,7-8 Days,True
ORD101707,CUST1193,Home & Kitchen,23304.11,0.0,3.0,3.8,Yes,0-10,3-4 Days,False
ORD101708,CUST1846,Electronics,34979.59,31.5,4.0,5.0,Yes,31-40,3-4 Days,True
ORD101709,CUST1014,Home & Kitchen,16807.48,3.6,5.0,3.0,No,0-10,5-6 Days,False
ORD101710,CUST1024,Home & Kitchen,22659.22,32.5,12.0,5.0,No,31-40,9+ Days,False
ORD101711,CUST1595,Electronics,10420.08,26.9,6.0,4.0,Yes,21-30,5-6 Days,False
ORD101712,CUST1806,Electronics,17764.32,34.5,5.0,3.8,No,31-40,5-6 Days,False
ORD101713,CUST1236,Beauty,4340.73,17.5,4.0,2.9,No,11-20,3-4 Days,False
ORD101714,CUST1850,Fashion,6678.08,0.0,3.0,3.3,Yes,0-10,3-4 Days,False
ORD101715,CUST1777,Electronics,52136.6,18.2,8.0,4.8,Yes,11-20,7-8 Days,True
ORD101716,CUST1756,Sports,6636.03,31.1,5.0,1.7,No,31-40,5-6 Days,False
ORD101717,CUST1503,Electronics,9913.69,40.2,2.0,2.4,No,41+,0-2 Days,False
ORD101718,CUST1255,Home & Kitchen,11394.31,7.4,1.0,2.5,No,0-10,0-2 Days,False
ORD101719,CUST1377,Sports,3999.5,40.4,7.0,4.7,No,41+,7-8 Days,False
ORD101720,CUST1973,Fashion,2683.97,15.3,6.0,4.3,No,11-20,5-6 Days,False
ORD101721,CUST1315,Electronics,47474.72,30.4,6.0,3.0,Yes,31-40,5-6 Days,True
ORD101722,CUST1307,Electronics,9153.99,17.4,10.0,3.4,No,11-20,9+ Days,False
ORD101723,CUST1109,Fashion,6706.86,27.7,2.0,3.9,No,21-30,0-2 Days,False
ORD101724,CUST1819,Electronics,28521.8,38.4,3.0,4.6,No,31-40,3-4 Days,False
ORD101725,CUST1275,Home & Kitchen,15224.75,6.6,6.0,3.0,No,0-10,5-6 Days,False
ORD101726,CUST1318,Electronics,9930.87,14.8,5.0,3.9,No,11-20,5-6 Days,False
